,T0056 MVP,T0056,T00713
2021-01-28,-0.00727328223658108,-0.007431248550196501,-0.018309826752914038
2021-01-29,-0.025252831264418796,-0.022293977079160143,-0.03492966511176465
2021-02-01,-0.02306385248605125,-0.022617128506808193,-0.025633851904528937
2021-02-02,-0.01495696046293915,-0.01453949995845849,-0.023943661116645698
2021-02-03,-0.012889315186422112,-0.014216425673667432,-0.02253513506110616
2021-02-04,-0.01469402364790251,-0.014216425673667432,-0.0250703200460215
2021-02-05,-0.01150686685560065,-0.012924051391645652,-0.019718352808453687
2021-02-17,0.0,0.0,-0.007042292954664187
2021-02-18,0.0,0.0,0.0
2021-02-19,0.0,-0.000321282861219796,-0.003943711040454767
2021-02-22,0.0,0.0,0.0
2021-02-23,0.0,0.0,0.0
2021-02-24,-0.0024895038303560657,0.0,-0.005807462246561035
2021-02-25,0.0,0.0,0.0
2021-02-26,-0.0015558423391732745,-0.0034364320121335057,-0.013443238887805853
2021-03-02,-0.00575753383608546,-0.0034364320121335057,-0.015089115106796669
2021-03-03,0.0,-0.0024992300623057906,-0.005486998734300252
2021-03-04,-0.0038033414536611243,-0.0065604136487930065,-0.005486998734300252
2021-03-05,-0.0003697802775527448,-0.0065604136487930065,-0.004938351425881837
2021-03-08,0.0,-0.0003123757871767996,-0.0013718810961041994
2021-03-09,0.0,-0.0003123757871767996,0.0
2021-03-10,0.0,0.0,0.0
2021-03-11,0.0,0.0,0.0
2021-03-12,0.0,0.0,0.0
2021-03-15,0.0,0.0,0.0
2021-03-16,0.0,0.0,0.0
2021-03-17,0.0,-0.001212602380044281,-0.0010580423574291231
2021-03-18,0.0,0.0,0.0
2021-03-19,0.0,0.0,-0.006299147262871285
2021-03-22,0.0,0.0,0.0
2021-03-23,0.0,0.0,0.0
2021-03-24,-0.001358093827534712,-0.0002971341556101681,-0.003637415783996345
2021-03-25,0.0,0.0,0.0
2021-03-26,0.0,0.0,0.0
2021-03-29,0.0,0.0,0.0
2021-03-30,0.0,0.0,0.0
2021-03-31,0.0,0.0,0.0
2021-04-01,0.0,-0.000577622605189787,0.0
2021-04-07,0.0,0.0,0.0
2021-04-08,0.0,0.0,0.0
2021-04-09,-0.0072110728475272,-0.001438863848590488,0.0
2021-04-12,0.0,-0.0017267465496502155,0.0
2021-04-13,-0.010842202005385437,-0.0080575551036004,-0.01459846605351367
2021-04-14,-0.017225391087525965,-0.011510773374546535,-0.026371662671626717
2021-04-15,-0.008718459352328845,-0.007194250535863755,-0.019307699586676108
2021-04-16,0.0,0.0,-0.0007062609662467079
2021-04-19,0.0,0.0,0.0
2021-04-20,0.0,0.0,-0.0002313018539042977
2021-04-21,0.0,0.0,0.0
2021-04-22,-0.00960997424476151,-0.003658837094861256,-0.007794545783581186
2021-04-23,-0.004785247297719564,-0.006473456396181132,-0.011921160455130031
2021-04-26,0.0,0.0,0.0
2021-04-27,-0.0030345427686425674,-0.0002778976502091357,0.0
2021-04-28,0.0,-0.0002778976502091357,-0.007289291563042699
2021-04-29,-0.0019570869574729866,0.0,-0.0036445366701906012
2021-05-03,-0.01253965919738742,-0.00581398769184438,-0.014350758667449504
2021-05-04,-0.03141387740683266,-0.0227020897133281,-0.031890623310479316
2021-05-05,-0.03276927060472912,-0.021317800634213402,-0.03211844776911521
2021-05-06,-0.029752190174254012,-0.0227020897133281,-0.029840530516748176
2021-05-07,-0.01522578004641928,-0.01107411432963934,-0.01480618936206013
2021-05-10,-0.011885161167588754,-0.006644415716909435,-0.004555616282073016
2021-05-11,-0.039463086418842,-0.0393133603594259,-0.027334788805744914
2021-05-12,-0.07667982907973092,-0.07253603385380658,-0.06788154131975188
2021-05-13,-0.08503612209612121,-0.07530447980985078,-0.07220944225451953
2021-05-14,-0.08282114108653671,-0.06838310051537033,-0.07881547866431593
2021-05-17,-0.11638354373513105,-0.09330003953506327,-0.11298401922716239
2021-05-18,-0.07918797193192573,-0.058416443889459546,-0.07289280651909669
2021-05-19,-0.07621495757657526,-0.055924631005523695,-0.06742600151381095
2021-05-20,-0.0798105726356102,-0.06256917892461833,-0.07357617078367384
2021-05-21,-0.06922199194434442,-0.05869320916375287,-0.05808672626836764
2021-05-24,-0.06684843850880784,-0.05730892008463828,-0.05808672626836764
2021-05-25,-0.06074147188456047,-0.04928014918752166,-0.05353067354097185
2021-05-26,-0.059567745977664344,-0.04983381193829339,-0.0505695011353583
2021-05-27,-0.062189625121787384,-0.05094126964202217,-0.048063868535686116
2021-05-28,-0.053118879650254525,-0.04346616149567717,-0.04191337193183087
2021-05-31,-0.044689295324781386,-0.0379290712803112,-0.03394071610421101
2021-06-01,-0.03543126782715578,-0.029346571531330135,-0.026423709193863276
2021-06-02,-0.036157236418957295,-0.03211514968955942,-0.016856500378453432
2021-06-03,-0.035113390935721966,-0.03239198106494534,-0.015489553626637731
2021-06-04,-0.04348963524101257,-0.03737534242844698,-0.021412334883187834
2021-06-07,-0.04381722979031932,-0.038759631507561565,-0.02619588473522727
2021-06-08,-0.0426200138708408,-0.04069751723635551,-0.024373507288801277
2021-06-09,-0.048344794559484594,-0.046234673552813965,-0.03371289164557523
2021-06-10,-0.045683381282943136,-0.04208193851765507,-0.032118447769115877
2021-06-11,-0.04365829544257782,-0.04346616149567717,-0.02847358376493292
2021-06-15,-0.04131782104823001,-0.04069751723635551,-0.025512520470650002
2021-06-16,-0.040818369264537746,-0.037098577154153434,-0.02847358376493281
2021-06-17,-0.034233825044884036,-0.03377613794187495,-0.026651315429837452
2021-06-18,-0.036438503792450505,-0.033499438768674006,-0.025740235817955037
2021-06-21,-0.036438503792450505,-0.04346616149567739,-0.036674282273849945
2021-06-22,-0.039904230780909655,-0.04678840240467852,-0.03439625591015205
2021-06-23,-0.03882045167618109,-0.046234673552814076,-0.027106964347109352
2021-06-24,-0.02942368454765565,-0.040420751962062296,-0.027562613264381364
2021-06-25,-0.02898461555351506,-0.038205902655697455,-0.02574023581795537
2021-06-28,-0.024140870009510706,-0.028239246029786558,-0.024145682830165383
2021-06-29,-0.03270416813328891,-0.036544782201196835,-0.03189062331048009
2021-06-30,-0.02308876068729715,-0.031007824188015953,-0.025512520470650335
2021-07-01,-0.026290223476600705,-0.031007824188015953,-0.030751719239961672
2021-07-02,-0.024951081230004668,-0.02547053566937263,-0.030523894781325778
2021-07-05,-0.01055894411250824,-0.011904740657982416,-0.019817781895397513
2021-07-06,-0.006465364504048776,-0.005813987691844824,-0.016628675919817204
2021-07-07,-0.012303664436747352,-0.01411945776216239,-0.02050114615997456
2021-07-08,-0.004992445411159174,-0.008859463326552297,-0.015489553626637509
2021-07-09,-0.01645890988983434,-0.01882618605355546,-0.02004549724270266
2021-07-12,-0.018454061324038595,-0.023532649940578687,-0.017084106614427608
2021-07-13,-0.02789907166974348,-0.03516049312208236,-0.01640074234985056
2021-07-14,-0.031606499601779525,-0.04540424552774891,-0.016173027002545415
2021-07-15,-0.029586656285860657,-0.03156142083769542,-0.013439569944237117
2021-07-16,-0.024346564220826372,-0.027685451076829848,-0.004783549852040214
2021-07-19,-0.024323608504310923,-0.027131788326058115,-0.008656020092197458
2021-07-20,-0.03590041743466332,-0.04318933012029169,-0.014806189362060462
2021-07-21,-0.039444334275422044,-0.055094004677181285,-0.012300665873718808
2021-07-22,-0.03591572547905708,-0.05287922147190882,-0.004100185587463057
2021-07-23,-0.03289248647761989,-0.04568101080204234,-0.0031889968642501154
2021-07-26,-0.032767477173485715,-0.0448504505747922,-0.005922453922558524
2021-07-27,-0.03728705129713916,-0.05675532343495937,-0.006833751757102213
2021-07-28,-0.04365274038943079,-0.06173868479846101,-0.010478397538623563
2021-07-29,-0.03889013007086206,-0.05592463100552425,-0.004100185587463168
2021-07-30,-0.042971705560343465,-0.06146172122089033,-0.0022779172523680336
2021-08-02,-0.03892847682191802,-0.058693209163753535,0.0
2021-08-03,-0.03784407589456584,-0.054540341926409774,0.0
2021-08-04,-0.03911949050858332,-0.049003251711043805,0.0
2021-08-05,-0.043188182076560944,-0.053156185049480165,-0.0006730915040118468
2021-08-06,-0.04273904744696688,-0.05177189597036569,0.0
2021-08-09,-0.0478233878184684,-0.05592463100552458,-0.006056571914538789
2021-08-10,-0.05514100605532901,-0.06450719685559814,-0.011440095885693502
2021-08-11,-0.0607788592577857,-0.07281273302700841,-0.011888794514616219
2021-08-12,-0.06166115462812294,-0.07225913637732906,-0.01615067936045389
2021-08-13,-0.07285251387369174,-0.0789036181953312,-0.024450529525626763
2021-08-16,-0.07995473577839696,-0.09025463000144907,-0.03207711685343617
2021-08-17,-0.07995473577839696,-0.09939085860229446,-0.03566627609685891
2021-08-18,-0.08089498890949787,-0.08444077451178977,-0.03364745460767593
2021-08-19,-0.09552184800095298,-0.10520484629413895,-0.044638959311436466
2021-08-20,-0.09386066670967319,-0.10686603284973206,-0.046209297065676114
2021-08-23,-0.08113122620318658,-0.08970096725067733,-0.03364745460767593
2021-08-24,-0.07662939527428847,-0.09191581655704228,-0.028936763685925793
2021-08-25,-0.06916500458931585,-0.08637866024058394,-0.024226180211165405
2021-08-26,-0.0714824091601225,-0.08665542551487748,-0.02759099014012667
2021-08-27,-0.06752795971938719,-0.08333318460587646,-0.01749677524722182
2021-08-30,-0.060908558384555334,-0.07834988934346732,-0.007851258983239684
2021-08-31,-0.05829511538329124,-0.07585820866171666,-0.008299635271193151
2021-09-01,-0.05612416959815525,-0.07558137728633074,-0.008299635271193151
2021-09-02,-0.06295935148658971,-0.08194896162785437,-0.012561842457999961
2021-09-03,-0.05741358026353571,-0.0797341784225819,-0.005832222600076986
2021-09-06,-0.06316741853119745,-0.08444077451179,-0.009645516263981802
2021-09-07,-0.06010159114694358,-0.08194896162785414,-0.01413185787127047
2021-09-08,-0.07166801630764186,-0.0919158165570424,-0.022880191771386782
2021-09-09,-0.06973244235949305,-0.08803978069508456,-0.024001830896703824
2021-09-10,-0.06243554660509576,-0.08028784117335364,-0.013458917374876145
2021-09-13,-0.05779377142614095,-0.07502764843446608,-0.008972683214577004
2021-09-14,-0.057947939645487945,-0.07641193751358066,-0.006280921228999592
2021-09-15,-0.05988686624619244,-0.07724249774083092,-0.007402452907326995
2021-09-16,-0.05837050174842551,-0.0786267868199455,-0.007402452907326995
2021-09-17,-0.05937401409571086,-0.07475075095798767,-0.0065051630964712
2021-09-22,-0.05937401409571097,-0.08914717229772062,-0.021983116854510265
2021-09-23,-0.05067590380124576,-0.0841637448331265,-0.010767047942308983
2021-09-24,-0.04918152848799229,-0.07807299186698868,-0.008524092032644037
2021-09-27,-0.048583623718357116,-0.07807299186698868,-0.005383631418143908
2021-09-28,-0.05221726687003325,-0.0841637448331265,-0.009197032529038363
2021-09-29,-0.0645091969829309,-0.09468432861417908,-0.0213100689111263
2021-09-30,-0.05808210712011308,-0.09274631068320016,-0.01884254879302072
2021-10-01,-0.07309802373677055,-0.10686603284973206,-0.03432050255105967
2021-10-04,-0.07695519801453643,-0.11849387603123573,-0.03342310529321435
2021-10-05,-0.07186304110991604,-0.1151716351222346,-0.034320502551059784
2021-10-06,-0.07441333972237874,-0.11738648442859945,-0.03252570803536914
2021-10-07,-0.055203513843145924,-0.09828346699965829,-0.020861262835214167
2021-10-08,-0.055681087322230205,-0.09772967204670135,-0.019515489289415155
2021-10-12,-0.06323887239069204,-0.1074196294994112,-0.02602065238588691
2021-10-13,-0.0667204086583062,-0.10935771353148249,-0.02624500170034827
2021-10-14,-0.07016900221242084,-0.1090807499539117,-0.023777589029232216
2021-10-15,-0.06251363418721356,-0.10548161156843217,-0.01704796917130924
2021-10-18,-0.06420669576392324,-0.10409738859041007,-0.013234675507404425
2021-10-19,-0.06028613618537504,-0.10298999698777389,-0.013010326192943067
2021-10-20,-0.06478113731474411,-0.10382055721502415,-0.015702195625510007
2021-10-21,-0.06679099233388786,-0.10298999698777389,-0.016599377989376052
2021-10-22,-0.059700817872355816,-0.09595452720763986,-0.014356314632721356
2021-10-25,-0.05902474881902897,-0.09536827661826608,-0.01525360444357704
2021-10-26,-0.05227910511343803,-0.08979866466539066,-0.01233738569654863
2021-10-27,-0.05154646525168238,-0.08686727951633633,-0.011664337753164555
2021-10-28,-0.04946868159226525,-0.07983194193838739,-0.007402452907326884
2021-10-29,-0.05022712129301021,-0.07807292576589586,-0.008972683214576893
2021-11-01,-0.04620814446334276,-0.07484844837270099,-0.006953861725393917
2021-11-02,-0.047753415484340866,-0.07572785730730791,-0.0076268022217883535
2021-11-03,-0.04018868304431078,-0.06869251972935897,-0.004261992292826977
2021-11-04,-0.04209744048481645,-0.06605422682444528,-0.0029162187470278544
2021-11-05,-0.03870591349769237,-0.06341600002062409,0.0
2021-11-08,-0.02773129590417056,-0.0505178260434741,0.0
2021-11-09,-0.0267992781022115,-0.051690459424406865,-0.00529795778446307
2021-11-10,-0.025145939640491055,-0.05198355166854762,-0.0037527905901401093
2021-11-11,-0.027997668256704022,-0.057553097520330554,-0.0026489788922315904
2021-11-12,-0.02678604803853557,-0.05608743799634974,0.0
2021-11-15,-0.02192935863281098,-0.04934525876363405,0.0
2021-11-16,-0.017798159832310367,-0.04465498964427317,0.0
2021-11-17,-0.0194879018463866,-0.04113735390584494,0.0
2021-11-18,-0.01706321032579239,-0.033222541292196595,0.0
2021-11-19,-0.01990656691875481,-0.03468820081617752,-0.00580038978586217
2021-11-22,-0.019532206013646247,-0.03468820081617752,-0.009744750122157586
2021-11-23,-0.022542172310480058,-0.043482422364433004,-0.019489707378900323
2021-11-24,-0.020053274241984442,-0.04406860685271441,-0.016705300719026206
2021-11-25,-0.017837227249955956,-0.04289617177505911,-0.0176333672274559
2021-11-26,-0.03072742176651555,-0.0516904594244072,-0.029930326139618213
2021-11-29,-0.03144081584532088,-0.05550112130588347,-0.03480264941705069
2021-11-30,-0.03500946853749254,-0.05315618504948039,-0.035498828757488554
2021-12-01,-0.02332408973240685,-0.047293216448094255,-0.025986172937907726
2021-12-02,-0.025348225819034287,-0.04817269148379377,-0.027378117349613484
2021-12-03,-0.0229384123674915,-0.042896171775059,-0.024129832786463523
2021-12-06,-0.01532744138880382,-0.0367401770306246,-0.02343386058061081
2021-12-07,-0.012547831666066434,-0.03175688176821545,-0.020881548223313562
2021-12-08,-0.007894051093660037,-0.027359704892995218,-0.01763336722745612
2021-12-09,-0.004993567058828363,-0.02325575246410072,-0.017401376492171883
2021-12-10,-0.0025721716689224294,-0.023842003053474503,-0.014617280534175436
2021-12-13,-0.0027128865090516596,-0.022962528017775097,-0.01554513990802009
2021-12-14,-0.01220198005831008,-0.034101884125711024,-0.02320186984532646
2021-12-15,-0.006912447912093667,-0.03146365732188994,-0.023897945618471805
2021-12-16,0.0,-0.019444826178254382,-0.019489707378900323
2021-12-17,0.0,-0.020031142868720764,-0.019489707378900323
2021-12-20,0.0,-0.020617525660279634,-0.023433860580610588
2021-12-21,0.0,-0.022083251285353045,-0.019489707378900323
2021-12-22,-0.000626456473532655,-0.023842003053474614,-0.02088154822331345
2021-12-23,0.0,-0.02266950187472705,-0.016937291454310555
2021-12-24,0.0,-0.024135095297615483,-0.015777234210596625
2021-12-27,0.0,-0.021496868493794286,-0.012296855344869795
2021-12-28,0.0,-0.016220282683967024,-0.010904910933164147
2021-12-29,0.0,-0.014754623159986102,-0.005568502617870563
2021-12-30,0.0,-0.01563403209459313,-0.007656626370014186
2022-01-03,-0.006181140995035084,-0.0203243673150465,-0.010904910933164147
2022-01-04,-0.0071067312968238205,-0.020617525660279634,-0.009048674349012464
2022-01-05,-0.0064556762319119,-0.01944482617825427,-0.006496361991715105
2022-01-06,-0.006366375798659507,-0.020617525660279523,-0.005104314012716937
2022-01-07,-0.010582853366100098,-0.027652929339320953,-0.0067284562942919734
2022-01-10,-0.007776390674653633,-0.024721411988081643,-0.0041764546388723955
2022-01-11,-0.008184438915622705,-0.026773388202528947,0.0
2022-01-12,-0.007427565762412214,-0.029704905553768368,0.0
2022-01-13,-0.00289883142886338,-0.026773388202528947,0.0
2022-01-14,-0.006338909515073876,-0.02823911382760247,-0.0066375942212563155
2022-01-17,-0.0038314258326206385,-0.026187071512062676,-0.006866452119198563
2022-01-18,0.0,-0.019444826178254604,-0.0032043170773048413
2022-01-19,-0.0006755789870181994,-0.02648022985729581,-0.005035486766956199
2022-01-20,0.0,-0.022083251285353045,-0.004119850837778327
2022-01-21,-0.007376861862147588,-0.03732649372109109,-0.01396186430504387
2022-01-24,-0.00774606221371088,-0.04084412945951921,-0.014190722202986117
2022-01-25,-0.01423110118950277,-0.051983551668547734,-0.02037080496576693
2022-01-26,-0.01642558504573599,-0.05022460159714859,-0.018081817311526693
2022-02-07,-0.005329394979618707,-0.03263629070282248,-0.008926377538087671
2022-02-08,0.0,-0.023842003053474392,0.0
2022-02-09,0.0,-0.017979166654273127,0.0
2022-02-10,-0.002704806737917953,-0.018272324999506373,0.0
2022-02-11,-0.005078222943489585,-0.02003114286872032,-0.0013626451922732485
2022-02-14,-0.0168617455221175,-0.028825430518068296,-0.008857649958642133
2022-02-15,-0.018827591463740245,-0.029704905553767813,-0.010674577801505047
2022-02-16,-0.008595861872408461,-0.02472141198808131,-0.003860946321146863
2022-02-17,-0.0035837599671826315,-0.022669501874726605,-0.001589837207442213
2022-02-18,-0.0032849528838826414,-0.017979166654273127,-0.0011355545568525471
2022-02-21,0.0,-0.00918501120711035,-0.0013626451922733596
2022-02-22,-0.007218831475335197,-0.018272324999506484,-0.008630356563725461
2022-02-23,-0.004957125680368657,-0.01065073683218365,-0.0052237942729161935
2022-02-24,-0.020289631518111362,-0.02706654654776186,-0.019077945109557626
2022-02-25,-0.017137585404421563,-0.022962528017774764,-0.018169481188126113
2022-03-01,-0.0022740137092129853,-0.0068398105463374215,-0.007040722115779219
2022-03-02,-0.00026968002049998496,-0.004201583742516224,-0.00567797554375804
2022-03-03,0.0,0.0,-0.0040881383363158275
2022-03-04,-0.007487026187825818,-0.00526013747418641,-0.009538921864904903
2022-03-07,-0.023493742941820495,-0.02250144293664147,-0.02589137383041995
2022-03-08,-0.03354215189653931,-0.03565178662210744,-0.037020234282514775
2022-03-09,-0.026241493603516686,-0.025131643463814912,-0.027935595068199537
2022-03-10,-0.010452155446156186,-0.009643607334355098,-0.013172777550630732
2022-03-11,-0.010556115091938434,-0.00935123104125557,-0.017033825251525636
2022-03-14,-0.004567867796516301,-0.00263013463213313,-0.014308433487231209
2022-03-15,-0.009703381770984176,-0.012858099182446625,-0.017488107902115413
2022-03-16,-0.0067338633276484705,-0.014903678913501306,-0.009766215259821576
2022-03-17,0.0,-0.006136870983244003,-0.00022709063542092345
2022-03-18,0.0,-0.009351231041255348,0.0
2022-03-21,0.0,-0.007890140316239136,0.0
2022-03-22,-0.001109386606209184,-0.010228030445353142,0.0
2022-03-23,0.0,-0.007597961708259882,0.0
2022-03-24,-0.0004426772568486559,-0.007597961708259882,0.0
2022-03-25,-0.003719047403075937,-0.011981365673388478,-0.003124824700642237
2022-03-28,-0.0049519415435047565,-0.012858099182446403,-0.001115937652164778
2022-03-29,-0.010931492334112392,-0.016949192749515563,-0.004687336688253829
2022-03-30,-0.007882101792332619,-0.015195923416520207,0.0
2022-03-31,-0.011813080352148342,-0.017241437252534686,0.0
2022-04-01,-0.01517809481855903,-0.0195792614866086,0.0
2022-04-06,-0.02221388208440256,-0.021917085720682628,0.0
2022-04-07,-0.03969504036224192,-0.038573902177099106,-0.009517430855836562
2022-04-08,-0.031684405105424696,-0.030683959545980022,-0.002655921523358029
2022-04-11,-0.04559071921792157,-0.04120403680923246,-0.0055335485707996845
2022-04-12,-0.04957259281720672,-0.04471083905538353,-0.008410879220481893
2022-04-13,-0.037319015363274866,-0.032437162983935175,-0.00022150792557729115
2022-04-14,-0.03625848570305845,-0.033606206891052315,-0.0077466518415094665
2022-04-15,-0.04335746046656108,-0.038573902177099106,-0.010845589216022078
2022-04-18,-0.048560345387514636,-0.04500301766336268,-0.018592241057531433
2022-04-19,-0.04590372492679751,-0.0400351246921955,-0.018370930730460366
2022-04-20,-0.04774955970328365,-0.04061954780319388,-0.01637903898756843
2022-04-21,-0.04613602848219056,-0.038573902177099106,-0.01637903898756843
2022-04-22,-0.05259802132829561,-0.04208077031829027,-0.015714910407849225
2022-04-25,-0.07582783869279552,-0.06399772424889316,-0.027003120278013104
2022-04-26,-0.07339644307471205,-0.06691997159396557,-0.021248360179395687
2022-04-27,-0.08870847983692853,-0.08007024938439145,-0.033421910157096724
2022-04-28,-0.08013529806594355,-0.07305677668216959,-0.03209385059616443
2022-04-29,-0.07496976288272761,-0.06458221325493174,-0.027003120278012993
2022-05-03,-0.07080158349262344,-0.062244389020857604,-0.03032297278258389
2022-05-04,-0.0707319022156655,-0.05581540532467444,-0.030987200161556316
2022-05-05,-0.06028305268478429,-0.04909417712547193,-0.030544579507414293
2022-05-06,-0.07187954511934536,-0.05756867465766968,-0.03895535992864296
2022-05-09,-0.08918910854328321,-0.0774401147522581,-0.059982409780967694
2022-05-10,-0.0855711832127346,-0.07510242230826425,-0.058211531967387264
2022-05-11,-0.09770802919144028,-0.08912923592262767,-0.06463051944497711
2022-05-12,-0.110640055505142,-0.10490945066006663,-0.0832225629040022
2022-05-13,-0.10389294149143524,-0.09994162358393954,-0.07658256149710085
2022-05-16,-0.10045243548738414,-0.10227944781801357,-0.07569732018881681
2022-05-17,-0.0974709806064108,-0.10315611543203118,-0.07702528095049577
2022-05-18,-0.09082128604493944,-0.0938048843907755,-0.06463051944497689
2022-05-19,-0.09696047127228269,-0.10344835993505042,-0.07370523084741842
2022-05-20,-0.09437126748871039,-0.10227944781801357,-0.06839309140294292
2022-05-23,-0.09823523592341732,-0.09818822246086423,-0.07149192997820242
2022-05-24,-0.1050296920995214,-0.10286387092901206,-0.07326261019327662
2022-05-25,-0.09715731091794122,-0.09760379934986574,-0.06861430293076087
2022-05-26,-0.09867316426727879,-0.09994162358393976,-0.06817178107587218
2022-05-27,-0.09002008032591435,-0.09175923876468095,-0.060425030435109495
2022-05-30,-0.07869007109288051,-0.08153127421436746,-0.051350220233414734
2022-05-31,-0.07583325322278789,-0.08240800772342538,-0.042939439812186175
2022-06-01,-0.0723715125584724,-0.07890127137231451,-0.050022259471735775
2022-06-02,-0.07517016780300323,-0.08240800772342538,-0.05422745208384383
2022-06-06,-0.06952357186823244,-0.08007024938439167,-0.05024356979880673
2022-06-07,-0.06968361204320384,-0.08123909560638842,-0.05378483142970181
2022-06-08,-0.06515203231904254,-0.0765635130332808,-0.04980065274690537
2022-06-09,-0.07011215824790384,-0.08533032096353799,-0.053342210775559895
2022-06-10,-0.07541847608753804,-0.09175923876468106,-0.055776723172593856
2022-06-13,-0.08964563911502588,-0.10841612111613763,-0.06485173097279484
2022-06-14,-0.09048206545547932,-0.10929285462519545,-0.06396639086525768
2022-06-15,-0.09287139534280142,-0.1119229233622886,-0.06330226228553837
2022-06-16,-0.09985135166370473,-0.1250731352576745,-0.06817178107587185
2022-06-17,-0.10754984793875355,-0.13442436629893006,-0.07768931073096186
2022-06-20,-0.10754984793875344,-0.15634132022953295,-0.0896413527830856
2022-06-21,-0.09050893653540892,-0.1443600863462241,-0.07481188128202654
2022-06-22,-0.10565337088620608,-0.16715377378588492,-0.08698543125972769
2022-06-23,-0.11347743580645253,-0.18030391978623073,-0.08919873212894369
2022-06-24,-0.1104248254500424,-0.17884282906121463,-0.08720674158679853
2022-06-27,-0.10423327647813985,-0.1566336306275925,-0.0810093608340392
2022-06-28,-0.10798235017604307,-0.16627704027682721,-0.08809198289508258
2022-06-29,-0.11957317474749629,-0.17767398283921776,-0.09362553146588226
2022-06-30,-0.13482894242137633,-0.19462310969369367,-0.11266049197680872
2022-07-01,-0.150954590417133,-0.21654012951933677,-0.1292607424921951
2022-07-04,-0.15981912733225934,-0.2203389785833867,-0.13302351204866747
2022-07-05,-0.1530600103726153,-0.21215672555420828,-0.13235938346894838
2022-07-06,-0.17346715300837912,-0.23085918763671942,-0.15626376397095543
2022-07-07,-0.16087134482994503,-0.21800122024435287,-0.14851701333019285
2022-07-08,-0.14951878437373034,-0.20368209623193012,-0.1427621544323222
2022-07-11,-0.15117459010975387,-0.20368209623193012,-0.14254084410525136
2022-07-12,-0.1614419109010352,-0.22209237970646223,-0.15272240354080735
2022-07-13,-0.14967527502270095,-0.2086499892030973,-0.13833565149314342
2022-07-14,-0.14806830280886285,-0.2057276759629847,-0.13634356215174526
2022-07-15,-0.1504992849643626,-0.20835774470007795,-0.1361222518246743
2022-07-18,-0.1399161756249665,-0.1969609339277677,-0.12660472216958463
2022-07-19,-0.13449766611940495,-0.1911163074475427,-0.13191676281480702
2022-07-20,-0.12429703624272292,-0.18176507640628703,-0.12350598239357846
2022-07-21,-0.11414713473592497,-0.1706605101369959,-0.11465248251895466
2022-07-22,-0.11331908550935899,-0.17007602113095743,-0.1148736940467725
2022-07-25,-0.11058808941663845,-0.1721216667570522,-0.10734845133158721
2022-07-26,-0.11769647689581486,-0.17825840595021625,-0.11288180230388045
2022-07-27,-0.11070526056841079,-0.17445942509608592,-0.11221777252341447
2022-07-28,-0.10756626606555875,-0.1765050048271407,-0.1080124811120533
2022-07-29,-0.09829332214283182,-0.16569268306086893,-0.10137228210664573
2022-08-01,-0.09186823095821661,-0.1595558120776246,-0.09871626178403459
2022-08-02,-0.0978750604761649,-0.16861493040594122,-0.10690563307893908
2022-08-03,-0.0960146997275888,-0.16890717490896046,-0.10779097318647612
2022-08-04,-0.09827781047784889,-0.1691993535169397,-0.10889782121959046
2022-08-05,-0.08942654489445723,-0.15634132022953295,-0.0969455815689606
2022-08-08,-0.09137862455814483,-0.15634132022953295,-0.09738830102235574
2022-08-09,-0.08644301104669294,-0.15049682553938837,-0.09606014266217033
2022-08-10,-0.09131700001866838,-0.1580947872476487,-0.09783092167649765
2022-08-11,-0.08060915099270083,-0.14903566891933218,-0.08897742180187385
2022-08-12,-0.07676364113397227,-0.14377566323522617,-0.08809198289508358
2022-08-15,-0.07810798300946042,-0.14611348746930009,-0.08764936224094166
2022-08-16,-0.07530451452361686,-0.1455289984632614,-0.08742805191387071
2022-08-17,-0.0751895957713814,-0.14436008634622444,-0.08942004245601587
2022-08-18,-0.0751318005193089,-0.1440678418432052,-0.08964135278308694
2022-08-19,-0.07099551905387103,-0.14026886098907487,-0.08764936224094177
2022-08-22,-0.07062845428675779,-0.14523681985528214,-0.08919873212894502
2022-08-23,-0.08001545516024144,-0.15458805089653793,-0.09783092167649776
2022-08-24,-0.08114045929819247,-0.15838703175066804,-0.09960150309231874
2022-08-25,-0.07893986734803882,-0.1542958063935186,-0.09495339342830933
2022-08-26,-0.07533271801555519,-0.14962009203033066,-0.09362553146588348
2022-08-29,-0.09074468528875457,-0.16861493040594155,-0.10845510176619577
2022-08-30,-0.08593398363194271,-0.16218594670975828,-0.1046923322097234
2022-08-31,-0.08066636867010657,-0.1586792103586473,-0.10048694199910913
2022-09-01,-0.08981490930015801,-0.1689071749089608,-0.1088978212195908
2022-09-02,-0.09349814797991995,-0.17884282906121474,-0.1135458320843471
2022-09-05,-0.0948277409928262,-0.17650500482714082,-0.11243928044899221
2022-09-06,-0.09644572692392628,-0.17942725217221311,-0.11553772382723904
2022-09-07,-0.10180472068046875,-0.18468738964639952,-0.12749006227712212
2022-09-08,-0.08738469942625338,-0.17445942509608625,-0.11664437426184715
2022-09-12,-0.08143246539386495,-0.16540043855784992,-0.10756976165865884
2022-09-13,-0.07639497712473098,-0.1610170345927212,-0.10247913013976062
2022-09-14,-0.09111742295180758,-0.17153717775101385,-0.11376714241141828
2022-09-15,-0.08465390081195212,-0.16452377094383208,-0.10978306252787484
2022-09-16,-0.08669490454040996,-0.17358275748206842,-0.11509510317309712
2022-09-19,-0.08669490454040973,-0.1800117411782518,-0.11899945205934304
