Date,Adj Close
2019-07-26,1.1686086638928284
2019-07-29,1.167329260124818
2019-07-30,1.1639172107575033
2019-07-31,1.1600787699640067
2019-08-01,1.1558135935101308
2019-08-02,1.1451511687267373
2019-08-05,1.1344887439433438
2019-08-06,1.1310766945760289
2019-08-07,1.1272382537825323
2019-08-08,1.132782489770221
2019-08-12,1.1472836995813087
2019-08-13,1.1413126131885079
2019-08-14,1.148563103349319
2019-08-15,1.1438717649587264
2019-08-16,1.1494162304358804
2019-08-19,1.152828279803195
2019-08-20,1.1545341897421197
2019-08-21,1.1536812921450237
2019-08-22,1.1524017736322807
2019-08-23,1.1524017736322807
2019-08-26,1.1464306872394798
2019-08-27,1.149842621862062
2019-08-28,1.150269242777709
2019-08-29,1.1515486465457196
2019-08-30,1.1622111860738455
2019-09-02,1.1703146885764855
2019-09-03,1.1686086638928281
2019-09-04,1.1745796355408966
2019-09-05,1.1818301257017079
2019-09-06,1.1869480850079475
2019-09-10,1.1831094147249859
2019-09-11,1.186095072666119
2019-09-12,1.1907867552909095
2019-09-16,1.1916396528880058
2019-09-17,1.194198689913492
2019-09-18,1.1963311060233313
2019-09-19,1.1929190566560164
2019-09-20,1.193345677571663
2019-09-23,1.1993166492197314
2019-09-24,1.2082730493194673
2019-09-25,1.202728698587046
2019-09-26,1.2005961677324744
2019-09-27,1.1890806158625196
2019-10-01,1.2018755715004847
2019-10-02,1.201449180074303
2019-10-03,1.1993166492197314
2019-10-04,1.2001695468168276
2019-10-07,1.2121114901129642
2019-10-08,1.2129646171995254
2019-10-09,1.2061406332096285
2019-10-14,1.2163766665668403
2019-10-15,1.21339112337044
2019-10-16,1.2159502751406586
2019-10-17,1.2240535481538333
2019-10-18,1.2291716222048055
2019-10-21,1.234715972937227
2019-10-22,1.2381281370492745
2019-10-23,1.2522236094860406
2019-10-24,1.257225102888735
2019-10-25,1.2549517802473158
2019-10-28,1.2594986550196192
2019-10-29,1.25586113225283
2019-10-30,1.257225102888735
2019-10-31,1.2540423134970689
2019-11-01,1.256315636138488
2019-11-04,1.2658643485476835
2019-11-05,1.2745034794618997
2019-11-06,1.2699564899448637
2019-11-07,1.2640455297919226
2019-11-08,1.2676830525587117
2019-11-11,1.2504049054750122
2019-11-12,1.2613172442859146
2019-11-13,1.2635909111615315
2019-11-14,1.2654095004278272
2019-11-15,1.2676830525587115
2019-11-18,1.2754128314674134
2019-11-19,1.2795049728645933
2019-11-20,1.2772316502231742
2019-11-21,1.2731393940812616
2019-11-22,1.2735942422011175
2019-11-25,1.2726847754508708
2019-11-26,1.2758675648425366
2019-11-27,1.2749580980922899
2019-11-28,1.274503479461899
2019-11-29,1.2617720924057703
2019-12-02,1.2572251028887342
2019-12-03,1.2695019860592045
2019-12-04,1.267683052558711
2019-12-05,1.2745034794618988
2019-12-06,1.279050354234202
2019-12-09,1.2826878770009913
2019-12-10,1.2795049728645929
2019-12-11,1.2826878770009913
2019-12-12,1.2872348665180273
2019-12-13,1.2899630372793025
2019-12-16,1.2990569015686417
2019-12-17,1.305422595096706
2019-12-18,1.3081507658579812
2019-12-19,1.3045132430911919
2019-12-20,1.3095148512386188
2019-12-23,1.3058772137270969
2019-12-24,1.3067866804773438
2019-12-25,1.310879051363989
2019-12-26,1.3122429072551614
2019-12-27,1.3140618407556546
2019-12-30,1.318608715527958
2019-12-31,1.3172446301473204
2020-01-02,1.3227008569251382
2020-01-03,1.326793113067051
2020-01-06,1.3167897820274648
2020-01-07,1.304513243091192
2020-01-08,1.295874112176976
2020-01-09,1.3049678617215827
2020-01-10,1.3045132430911919
2020-01-13,1.3113336699943796
2020-01-14,1.3195180675334721
2020-01-15,1.3190633341583489
2020-01-16,1.3231555903002614
2020-01-17,1.3258837610615364
2020-01-20,1.3272478464421738
2020-01-30,1.2594986550196179
2020-01-31,1.269501986059204
2020-02-03,1.2613172442859137
2020-02-04,1.2785958503485433
2020-02-05,1.2767770315927824
2020-02-06,1.2931458266709677
2020-02-07,1.2835973437512376
2020-02-10,1.2795049728645924
2020-02-11,1.2885988371539319
2020-02-12,1.298602168193518
2020-02-13,1.30223980570504
2020-02-14,1.309060117863495
2020-02-17,1.3095148512386183
2020-02-18,1.3095148512386183
2020-02-19,1.3167897820274643
2020-02-20,1.315425926136292
2020-02-21,1.3140618407556544
2020-02-24,1.3049678617215823
2020-02-25,1.3036037763409447
2020-02-26,1.2867801331429034
2020-02-27,1.2685924045642245
2020-03-02,1.2617720924057694
2020-03-03,1.2699564899448619
2020-03-04,1.266773700553196
2020-03-05,1.2776863835982963
2020-03-06,1.2676830525587102
2020-03-09,1.239037489054787
2020-03-10,1.239037489054787
2020-03-11,1.226305987253926
2020-03-12,1.179018076540933
2020-03-13,1.1499177796618865
2020-03-16,1.1099047997377396
2020-03-17,1.0762576280863896
2020-03-18,1.0589791367684924
2020-03-19,0.9935033827320883
2020-03-20,1.0585244033933692
2020-03-23,1.0226037943558675
2020-03-24,1.063071392910405
2020-03-25,1.09535459392585
2020-03-26,1.1030844875792845
2020-03-27,1.1071765142317318
2020-03-30,1.1058124288510942
2020-03-31,1.113542207759796
2020-04-01,1.1149064078851663
2020-04-06,1.1294566136970559
2020-04-07,1.1467349902702204
2020-04-08,1.1717429162626216
2020-04-09,1.1662865747400715
2020-04-10,1.169924326996326
2020-04-13,1.167650660120709
2020-04-14,1.1844741885740178
2020-04-15,1.2035713839029432
2020-04-16,1.2022074132670382
2020-04-17,1.2049354692835808
2020-04-20,1.2094823440558842
2020-04-21,1.1867478554496345
2020-04-22,1.1926588156025753
2020-04-23,1.1976605384947347
2020-04-24,1.1972056903748787
2020-04-27,1.2181215897148325
2020-04-28,1.2235779312373827
2020-04-29,1.2308530915156939
2020-04-30,1.2485858572297843
2020-05-04,1.2317624435212082
2020-05-05,1.242675011821576
2020-05-06,1.2422202784464524
2020-05-07,1.2458579159579741
2020-05-08,1.2504049054750102
2020-05-11,1.2576798362638562
2020-05-12,1.2526782281164295
2020-05-13,1.2617720924057687
2020-05-14,1.2494953239800308
2020-05-15,1.2472220013386117
2020-05-18,1.2390374890547864
2020-05-19,1.2472220013386115
2020-05-20,1.2494953239800308
2020-05-21,1.2563156361384857
2020-05-22,1.2481313533441256
2020-05-25,1.2504049054750097
2020-05-26,1.264954881797434
2020-05-27,1.266319081922804
2020-05-28,1.2685924045642232
2020-05-29,1.2667737005531947
2020-06-01,1.275412831467411
2020-06-02,1.280869172989961
2020-06-03,1.2949645306819948
2020-06-04,1.3036037763409434
2020-06-05,1.309514851238617
2020-06-08,1.3131522592606735
2020-06-09,1.3113336699943776
2020-06-10,1.3122429072551594
2020-06-11,1.292691322785308
2020-06-12,1.2863256292572438
2020-06-15,1.2790503542342002
2020-06-16,1.2936004453013572
2020-06-17,1.294055293421213
2020-06-18,1.2981473200736604
2020-06-19,1.2986021681935163
2020-06-22,1.2949645306819946
2020-06-23,1.2976928161880021
2020-06-24,1.2976928161880021
2020-06-29,1.2963288455520972
2020-06-30,1.2986021681935163
2020-07-01,1.3090601178634933
2020-07-02,1.3227008569251362
2020-07-03,1.3336135399702365
2020-07-06,1.3563481433212186
2020-07-07,1.3381604147425397
2020-07-08,1.3513465351737917
2020-07-09,1.3522558871793058
2020-07-10,1.3422526708844522
2020-07-13,1.3481638605268582
2020-07-14,1.3449809563904598
2020-07-15,1.3427074042595755
2020-07-16,1.3472542790318789
2020-07-17,1.345435460276118
2020-07-20,1.3436167562650898
2020-07-21,1.3568028766963418
2020-07-22,1.3627138368492828
2020-07-23,1.3718078158833549
2020-07-24,1.3572576100714653
2020-07-27,1.356802876696342
2020-07-28,1.3395245001231775
2020-07-29,1.346799545656756
2020-07-30,1.3636231888547974
2020-07-31,1.374990605275021
2020-08-03,1.364532655605044
2020-08-04,1.371807815883355
2020-08-05,1.392268867103453
2020-08-06,1.3959063898702424
2020-08-07,1.3936329524840907
2020-08-10,1.391359515097939
2020-08-11,1.3799922134224478
2020-08-12,1.3740811385247744
2020-08-13,1.3786280132970778
2020-08-14,1.392723485733844
2020-08-17,1.4077283101761242
2020-08-18,1.4050002541595816
2020-08-19,1.399089179261908
2020-08-20,1.3545294393101903
2020-08-21,1.369079530377347
2020-08-24,1.370443501013252
2020-08-25,1.3840843548196273
2020-08-26,1.3836297361892365
2020-08-27,1.3790827466722004
2020-08-28,1.3749906052750205
2020-08-31,1.3713529677634986
2020-09-01,1.3668062077359278
2020-09-02,1.3704435010132519
2020-09-03,1.3754451091606785
2020-09-04,1.3681700636271
2020-09-07,1.362259103474159
2020-09-08,1.3627138368492824
2020-09-09,1.3572576100714648
2020-09-10,1.3572576100714648
2020-09-11,1.3527106205544288
2020-09-14,1.3631685702244059
2020-09-15,1.3686247970022234
2020-09-16,1.3754451091606785
2020-09-17,1.3745357571551642
2020-09-18,1.3731719012639918
2020-09-21,1.3654420076105576
2020-09-22,1.3549840579405805
2020-09-23,1.350437183168277
2020-09-24,1.3213367715444981
2020-09-25,1.3140618407556521
2020-09-28,1.3358869773563875
2020-09-29,1.3367963293619016
2020-09-30,1.3404338521286907
2020-10-05,1.3390698814927857
2020-10-06,1.3495278311627628
2020-10-07,1.3481638605268578
2020-10-08,1.353165353929552
2020-10-12,1.3522558871793053
2020-10-13,1.3508916870539354
2020-10-14,1.3522558871793056
2020-10-15,1.3499824497931538
2020-10-16,1.3440714896402128
2020-10-19,1.3477088976622695
2020-10-20,1.3477088976622695
2020-10-21,1.3454354602761178
2020-10-22,1.3454354602761178
2020-10-23,1.3472542790318789
2020-10-26,1.3499824497931538
2020-10-27,1.3499824497931538
2020-10-28,1.354788418171571
2020-10-29,1.344695930474788
2020-10-30,1.3360453250873163
2020-11-02,1.3322004585887965
2020-11-03,1.3461378127840993
2020-11-04,1.3480601312886267
2020-11-05,1.3514242173577327
2020-11-06,1.354788418171571
2020-11-09,1.3648807911236214
2020-11-10,1.3595945012947208
2020-11-11,1.3696868742467712
2020-11-12,1.3648807911236214
2020-11-13,1.3711286418113497
2020-11-16,1.3841045498925575
2020-11-17,1.3845851008325063
2020-11-18,1.3889105182709747
2020-11-19,1.386988085021715
2020-11-20,1.3879493016463447
2020-11-23,1.400444544042871
2020-11-24,1.3990027764782924
2020-11-25,1.3941970375893404
2020-11-26,1.4009253244722848
2020-11-27,1.4090952641750754
2020-11-30,1.4105371464843866
2020-12-01,1.4105371464843866
2020-12-02,1.4148623344333897
2020-12-03,1.4153428853733385
2020-12-04,1.4263965896947515
2020-12-07,1.4345666441422744
2020-12-08,1.436969628331483
2020-12-09,1.448503768848112
2020-12-10,1.4388920615807428
2020-12-11,1.432644325637747
2020-12-14,1.4331248765776958
2020-12-15,1.4182264205024957
2020-12-16,1.4321636599530658
2020-12-17,1.4254353730701215
2020-12-18,1.423032388880913
2020-12-21,1.422551952685697
2020-12-22,1.4143817834934413
2020-12-23,1.4139013472982251
2020-12-24,1.416784652937917
2020-12-25,1.4182264205024957
2020-12-28,1.4297606757638572
2020-12-29,1.4259160387548027
2020-12-30,1.4312025580731687
2020-12-31,1.4393728420101568
2021-01-04,1.438892061580743
2021-01-05,1.44273681333453
2021-01-06,1.4417754819651676
2021-01-07,1.4523485206018991
2021-01-08,1.4638827758632607
2021-01-11,1.4710918431756188
2021-01-12,1.4585963712896273
2021-01-13,1.4749362506952082
2021-01-14,1.485989955016621
2021-01-15,1.4797423338183577
2021-01-18,1.4710918431756186
2021-01-19,1.4773393496291494
2021-01-20,1.4537902881664777
2021-01-21,1.4561932723556863
2021-01-22,1.4672469766770992
2021-01-25,1.4816646523228854
2021-01-26,1.4744558144999922
2021-01-27,1.4874317225812
2021-01-28,1.4763781330045196
2021-01-29,1.4542709538511591
2021-02-01,1.453790288166478
2021-02-02,1.465805094367788
2021-02-03,1.4662857600524692
2021-02-04,1.4662857600524692
2021-02-05,1.468207963812264
2021-02-17,1.4898347067704085
2021-02-18,1.4960825574581367
2021-02-19,1.4956018917734555
2021-02-22,1.5138644339177614
2021-02-23,1.5282821095635475
2021-02-24,1.5282821095635475
2021-02-25,1.5383743677708652
2021-02-26,1.533087963197232
2021-03-02,1.533087963197232
2021-03-03,1.5345298455065433
2021-03-04,1.5282821095635475
2021-03-05,1.5282821095635475
2021-03-08,1.5378939315756492
2021-03-09,1.5378939315756492
2021-03-10,1.542699670464601
2021-03-11,1.5537534895307463
2021-03-12,1.558559343164431
2021-03-15,1.5734576844948982
2021-03-16,1.5854724906962083
2021-03-17,1.5835501721916811
2021-03-18,1.611424421603356
2021-03-19,1.614788507672462
2021-03-22,1.614788507672462
2021-03-23,1.617672157546352
2021-03-24,1.6171914918616708
2021-03-25,1.617672157546352
2021-03-26,1.6244003296845637
2021-03-29,1.6503524900811763
2021-03-30,1.6628477324777027
2021-03-31,1.664289844276479
2021-04-01,1.6633282834176515
2021-04-07,1.6681342517960684
2021-04-08,1.6700565703005958
2021-04-09,1.6676538156008525
2021-04-12,1.6671730351714387
2021-04-13,1.6566001112794395
2021-04-14,1.650833041021125
2021-04-15,1.6580419935887505
2021-04-16,1.6791878413727488
2021-04-19,1.6916833132587403
2021-04-20,1.6979309344570035
2021-04-21,1.7075427564691052
2021-04-22,1.7012950205261095
2021-04-23,1.6964892816371575
2021-04-26,1.7296500503671985
2021-04-27,1.7291696141719823
2021-04-28,1.7291696141719823
2021-04-29,1.7358979010549267
2021-05-03,1.725805642847609
2021-05-04,1.6964892816371577
2021-05-05,1.698892151081634
2021-05-06,1.696489281637158
2021-05-07,1.7166740275412586
2021-05-10,1.7243636457935654
2021-05-11,1.667653815600853
2021-05-12,1.6099826540387778
2021-05-13,1.6051769151498259
2021-05-14,1.6171914918616712
2021-05-17,1.57393835017958
2021-05-18,1.6344927026366147
2021-05-19,1.6388182348198157
2021-05-20,1.6272839795584542
2021-05-21,1.6340121516966661
2021-05-24,1.6364150211411423
